Sale Date,Item Name,Quantity,Price,Coupon Code,Discount Amount,Shipping Discount,Order Shipping,Order Sales Tax,Item Total,Currency,Listing ID,Date Paid,Date Shipped,Ship State,Ship Country,Variations,Order Type,Listings Type,SKU,order_key,buyer_key
12/06/25,"Personalized Grandpa Picture Frame: Custom Papa Gift, 4x6 Photo",1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,781420144,12/06/2025,12/08/2025,FL,United States,"Color:23,Personalization:Papa and Aris",online,listing,4435830654_23_05894,o5bf7cbc16713,b0630529fbd6e
12/06/25,Aunt Christmas Gift for Aunt Auntie Custom Personalized Picture Frame  For Sister New Aunt From Niece Nephew,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1814909903,12/06/2025,12/08/2025,GA,United States,"Color:As Shown,Personalization:WHEN GOD MADE AUNTS HE GAVE US THE BEST  ❤️Cannon&McKinley",online,listing,23052076924_AsShown_A8E09,o5e072127e03b,ba4b6034905fa
12/06/25,Gift for Grandpa Christmas Grandpa Gift  Grandpas Little Girl New Grandpa Personalized Gift Personalized Gift 4x6 Frame,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,793264800,12/06/2025,12/08/2025,WV,United States,"Color:15,Personalization:Grandpa’s Little Girl
❤️ Elizabeth",online,listing,4518905186_15_58C02,o5f4cd9e84bfe,bd82e14e2ddb8
12/06/25,Auntie's Bestie Picture Frame Aunt Picture Frame Gift For Aunt New Auntie Picture Frame New Aunt Gift  Birthday Gift for Aunt,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1576229399,12/06/2025,12/08/2025,OH,United States,"Color:36,Personalization:quote on top: Auntie&#39;s Bestie     name at bottom: Callie",online,listing,18291845080_36_54314C7F7B,o60596da7d281,b5324d4b11005
12/06/25,"Tiny Jesus Figurine with Inspirational Card – Pocket Hug Blessing, Christian Novelty Gift Idea",10,3.55,30OFFDECEMBER,10.65,0.00,5.85,0,35.5,USD,4394187126,12/06/2025,12/08/2025,GA,United States,,online,listing,27554960619_05CE_6A0F,o6f631337c6d8,bff2f1efe1ef7
12/06/25,Gigi Picture Frame Christmas Gift Idea for Grandma There Are These Kids Who Stole My Heart They Call Me Gigi Personalized Grandparent Frame,1,31.95,30OFFDECEMBER,9.59,0.00,5.55,0,31.95,USD,4394865373,12/06/2025,12/08/2025,TX,United States,Color:22,online,listing,24338126830_22_EEAF152497,o7b4c401e3e63,b2384d4e8e450
12/06/25,Christmas Gift for Great Grandma Personalized Picture Frame from Grandchild I Love My Great Grandma 4x6 Photo Frame Holiday Keepsake,2,33.95,30OFFDECEMBER,30.56,13.55,0,0,67.9,USD,647843378,12/06/2025,12/08/2025,OH,United States,"Color:14,bow color:pink,Personalization:Evelyn",online,listing,2778409411_14pink_13160,o841f809604c8,b2c92972b7e79
12/06/25,Cottagecore Ultrasound Frame Personalized Pregnancy Announcement Gift For Grandparents Baby Reveal Photo Frame Est Year Keepsake,1,33.95,30OFFDECEMBER,0,0,0,0,33.95,USD,4296130270,12/06/2025,12/08/2025,OH,United States,"Color:3,Bow Color:White,Personalization:Evelyn Marie 3/15/24",online,listing,25144898110_3White_EC505,o841f809604c8,b2c92972b7e79
12/06/25,Personalized Grandpa Picture Frame: Custom Christmas Gift for Grandfather,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,805343785,12/06/2025,12/08/2025,PA,United States,"Color:21,Personalization:I love my Grandpa 
Love, Londyn",online,listing,4276173255_21_B1E8F,o9f5d9250f75f,bf932f9b7465e
12/06/25,Grandma's Little Girl Picture Frame: Personalized Keepsake Gift,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,802482473,12/06/2025,12/08/2025,NJ,United States,Personalization:Keeping the wording: Grandma&#39;s Little Girl.  If possible add this name under: Elyse,online,listing,4257839577_245B,oa664bc8e6ef8,b0d1272fbda60
12/06/25,Aunt Christmas Gift for Aunt Auntie Custom Personalized Picture Frame  For Sister New Aunt From Niece Nephew,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1814909903,12/06/2025,12/08/2025,TX,United States,"Color:As Shown,Personalization:Grayson Ryan




** Please turn frame horizontally. Thanks!**",online,listing,23052076924_AsShown_A8E09,oaa7da7087c3a,bcb10365dc08a
12/06/25,Aunt Christmas Gift for Aunt Auntie Custom Personalized Picture Frame  For Sister New Aunt From Niece Nephew,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1814909903,12/06/2025,12/08/2025,GA,United States,"Color:39,Personalization:When God made Aunts, He gave me the best ❤️ Briggs",online,listing,23052076924_39_C8E33,obe561c000dba,b670a19361e3c
12/06/25,Godfather Gift Uncle Gift Gift For Godfather Godfather Picture Frame Personalized Frame Uncle Promoted to Godfather,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,782459715,12/06/2025,12/08/2025,PA,United States,"Color:37,Personalization:Love, Lennie",online,listing,4080603067_37_24BD3,obfcb83c22cb1,b934629456d6a
12/06/25,"Personalized Godmother Picture Frame: Christian Baptism Gift, Custom Colors",1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1832913833,12/06/2025,12/08/2025,ND,United States,"Color:5,Personalization:Anna",online,listing,22964304405CC25A,oc992d96e38dc,bae52f196a0f7
12/06/25,Grandpa Gift Idea Christmas Gift For Grandpa From Grandkids Personalized Picture Frame Papa Birthday Gift Custom Photo Frame Fathers Day,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,723490021,12/06/2025,12/08/2025,NY,United States,"Color:21,Personalization:Adam John",online,listing,3401512487_21_970D0,odf284ca9df09,b6b2bf403f756
12/06/25,Personalized Uncle Picture Frame: Gift from Nieces and Nephews,1,31.95,30OFFDECEMBER,19.17,10.05,0,0,31.95,USD,4297841944,12/06/2025,12/08/2025,CA,United States,"Color:36,Personalization:We Love Our Uncle Mike (on top line of frame) Love Natalie & Claire (with a heart instead of the word love across the bottom)",online,listing,24736537099B5083,of33d5a3eb13b,
12/06/25,Personalized Picture Frame Gift For Uncle: Custom Photo Frame (4x6),1,31.95,30OFFDECEMBER,0,0,0,0,31.95,USD,1525901435,12/06/2025,12/08/2025,CA,United States,"Color:17,Personalization:Top Line = Daddy & Claire
Bottom Line (under photo) = Love You Always",online,listing,16806586257_17_B7ABE,of33d5a3eb13b,
12/07/24,Grandma's Little Boy  Grandma Personalized Picture Frame  Grandma's Little Boy Picture Frame  Nana's Boy  Grammy's Boy Grandma Gift,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,246328507,12/07/2024,12/10/2024,CA,United States,"Color:16,Personalization:Grammers Boy (just words, no bow tie please)",online,listing,,o0ac29d7e3a1f,b18396e7e3423
12/07/24,Christmas Gift for Grandpa Personalized Grandpa Gift Grandpa's Little Girl New Grandpa Personalized Gift Grandpa Gift 4x6 Frame,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,785810682,12/07/2024,12/10/2024,MI,United States,"Color:24,Personalization:Mia",online,listing,,o0de07af89d6f,b96bd49e6daa3
12/07/24,Great Grandma Gift  Picture Frame For Grandma  Nana Great Grandma  Only The Best Grandmas Get Promoted To Great Grandma,1,33.76,NOVE2024,8.44,0.00,5.99,0,33.76,USD,238114941,12/07/2024,12/10/2024,MI,United States,"Color:31,Bow Color:White",online,listing,,o16d48214592f,bdab44a413f78
12/07/24,Christmas Gift For Great Grandma  Personalized Gift For Great Grandma  Gift From Grandchild  I Love My Great Grandma  4x6 Frame,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,961349865,12/07/2024,12/10/2024,NY,United States,"Color:34,Personalization:Replace wording shown with: &quot;We love our great grandma ♡&quot;

♡ Skylar & Abbey",online,listing,,o2bd80b1327bc,b479a4c515932
12/07/24,Grandpa Personalized Gift Christmas Gift For Grandpa  Grandpa's Buddy  Grandpa Personalized Gift  4x6 Picture Frame Custom,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,807142979,12/07/2024,12/10/2024,FL,United States,"Color:1,Personalization:Dawson",online,listing,,o33a7e0731feb,ba76c82ca4acb
12/07/24,Gifts For Uncle  Christmas Gift For Uncle Personalized Picture Frame  Christmas Gift For Uncle  Personalized Gift From Niece Nephew,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1525901435,12/07/2024,12/10/2024,NY,United States,"Color:36,Personalization:I love my Uncle Dean ❤️ Finn 


(***please use portrait orientation— do not print this sentence on frame.***)",online,listing,,o39724b749ff3,b56fe8dce344d
12/07/24,Godfathers Are A Blessing  Gift For Godfather  Godfather Picture Frame  Personalized Frame  Baptism Gift   Gift Godfather,1,31.76,NOVE2024,15.88,8.99,0,0,31.76,USD,503492874,12/07/2024,12/10/2024,SC,United States,"Color:30,Personalization:Love, Gia",online,listing,,o3b36e4cd6f3f,b4a09f97ae81b
12/07/24,Godmother Gift  Godmothers Are A Blessing  Gift For Godmother  Godmother Picture Frame  Personalized Frame  Baptism Gift |,1,31.76,NOVE2024,0,0,0,0,31.76,USD,689488538,12/07/2024,12/10/2024,SC,United States,"Color:34,Personalization:Love, Gia",online,listing,,o3b36e4cd6f3f,b4a09f97ae81b
12/07/24,Grandpa Gift Christmas Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,31.76,NOVE2024,15.88,8.99,0,0,31.76,USD,805343785,12/07/2024,12/10/2024,MN,United States,"Color:17,Personalization:I love you Grandpa
🤍 Matthias
White font for lettering",online,listing,,o3d1feb214c3f,b8ae2c1200c70
12/07/24,Grandpa Gift Christmas Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,31.76,NOVE2024,0,0,0,0,31.76,USD,805343785,12/07/2024,12/10/2024,MN,United States,"Color:17,Personalization:Papa’s Buddy 
🤍 Matthias
White font for letters above",online,listing,,o3d1feb214c3f,b8ae2c1200c70
12/07/24,Christmas Gift For Dad Daddy's Little Girl Dad Daddy First Fathers Day  Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa Papa,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1821057987,12/07/2024,12/10/2024,IN,United States,"Color:25,Personalization:Demi",online,listing,,o3df0f8015f64,bd9ec867b8ca6
12/07/24,Great Grandpa Christmas Personalized Gift Christmas Gift Great Grandpa I Love My Grandpa Grandpa Personalized Gift 4x6 Picture Frame,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,898693242,12/07/2024,12/10/2024,FL,United States,"Color:24,Personalization:Pop Pop&#39;s J-Man 
Jeremiah",online,listing,,o421e21c577bd,b80d07eaa3810
12/07/24,Great Grandma Gift  Picture Frame For Grandma  Nana Great Grandma  Only The Best Grandmas Get Promoted To Great Grandma,1,33.76,NOVE2024,8.44,0.00,5.99,0,33.76,USD,238114941,12/07/2024,12/10/2024,WV,United States,"Color:21,Bow Color:Cameo pink",online,listing,,o477997804417,b056ec78d1cb9
12/07/24,New Grandparent Gift  First Grandchild  Grandparent Picture Frame  Pregnancy Reveal When A Child Is Born Grandparents Frame,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,768885060,12/07/2024,12/10/2024,MO,United States,"Color:25,Personalization:Please replace wording to &quot;the only thing better than having you as parents is both our babies now having you as grandparents&quot; then &quot;Second Grandchild (with heart) 2024&quot;.",online,listing,,o47bd3c3f32b7,ba15504780af6
12/07/24,Godfathers Are A Blessing  Gift For Godfather  Godfather Picture Frame  Personalized Frame  Baptism Gift   Gift Godfather,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,503492874,12/07/2024,12/10/2024,MO,United States,"Color:21,Personalization:Godfathers are a blessing, thank you for being mine ❤️Leigha",online,listing,,o4cdd315f50a9,b2165aaef860b
12/07/24,Grandpa Gift Christmas Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,805343785,12/07/2024,12/10/2024,OK,United States,"Color:2,Personalization:Kennedy",online,listing,,o5bc3ef1439ab,be9e7c97cd99f
12/07/24,Grandma Christmas Gift  Gift For Grandma  Grandma Personalized Picture Frame  Grandma Personalized Gift Grandma Nanny Grammie Mimi,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,506405987,12/07/2024,12/09/2024,CA,United States,Personalization:Asta,online,listing,,o84d9d0ea08ba,b2324c962626b
12/07/24,Grandpa Gift Christmas Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,805343785,12/07/2024,12/10/2024,MI,United States,"Color:27,Personalization:I love my grandpa 
&lt;3 Nina",online,listing,,o8b46c69b77ba,b521088b65611
12/07/24,Aunt First Christmas As Aunt Auntie Gift Custom Personalized Picture Frame For Aunt Christmas Gift For Sister New Aunt From Niece and Nephew,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1814909903,12/07/2024,12/10/2024,NC,United States,"Color:27,Personalization:When God made Aunts
He gave me the best 

💙Brentley",online,listing,,o90ec44832fe0,bb112049375a9
12/07/24,Love At First Sight Picture Frame  Ultrasound Picture Frame  New Baby Gift  Sonogram Frame,1,33.76,NOVE2024,8.44,0.00,5.99,0,33.76,USD,226797672,12/07/2024,12/10/2024,NJ,United States,"Color:As Shown,Bow Color:White",online,listing,,o95a4768fc2eb,b1545b9a55411
12/07/24,Grandma Christmas Gift Grandma Frame Gift for Grandma Grandma's Little Girl Personalized Picture Frame Grandma Personalized Gift,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,802482473,12/07/2024,12/09/2024,KY,United States,"Personalization:Grandma’s little girl
Savannah Grace",online,listing,,o99e0218059ab,bbdbe6b6f2f5b
12/07/24,Pop Pop Grandpa Personalized  Gift  Christmas Gift Grandpa  I Love My Grandpa  Grandpa Personalized Gift  4x6 Picture Frame,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1611005867,12/07/2024,12/10/2024,DC,United States,Color:As Shown,online,listing,,o9a67ccdf2325,
12/07/24,Grandpa Personalized Gift Christmas Gift For Grandpa  Grandpa's Buddy  Grandpa Personalized Gift  4x6 Picture Frame Custom,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,807142979,12/07/2024,12/10/2024,FL,United States,"Color:24,Personalization:Please replace the wording on the top of the frame with “G-Pop’s Buddy”. 


And on the bottom of the frame, keep the heart and put the name “Teddy”. 

Thank you!",online,listing,,oae9d8c0df369,b3e544218d320
12/07/24,Grandma Christmas Gift  Gift For Grandma  Grandma Personalized Picture Frame  Grandma Personalized Gift Grandma Nanny Grammie Mimi,1,31.76,NOVE2024,7.94,0.00,9.94,0,31.76,USD,506405987,12/07/2024,12/10/2024,NY,United States,"Personalization:Lovely’s Little Girl Savannah Jade
Please use same floral as shown",online,listing,,ob5d588f815c2,b4c35230f3916
12/07/24,Aunt & Uncle Personalized Picture Frame Board  Aunt Uncle Gift From Kids   Gift For Aunt And Uncle,1,60.00,NOVE2024,15.00,6.70,0,0,60,USD,482116852,12/07/2024,12/10/2024,CO,United States,"Color:12,Flowers:F5,Personalization:Love Brook, Crystal, Arianna and Elisha",online,listing,,obeb8af1e3822,b2330a0708855
12/07/24,Great Grandma Gift  Picture Frame For Grandma  Nana Great Grandma  Only The Best Grandmas Get Promoted To Great Grandma,1,33.76,NOVE2024,8.44,0.00,5.99,0,33.76,USD,238114941,12/07/2024,12/10/2024,AZ,United States,"Color:5,Bow Color:Cameo pink,Personalization:The great grandma wording on the original picture above is perfect!",online,listing,,od17a3b86f3eb,b26bfbd26b6c9
12/07/24,Auntie's Bestie Picture Frame  Aunt Picture Frame   Gift Aunt  Aunt Picture Frame  New Aunt Gift  Christmas Gift for Aunt,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1576229399,12/07/2024,12/10/2024,CO,United States,"Color:27,Personalization:First line: “Aunt Maddie’s Bestie” (if it fits,if it won’t fit,  “Auntie’s Bestie” works!)

Second line: (the heart in the image shown in the example picture) Amelia",online,listing,,od4912771cc6f,b81853cc8b39b
12/07/24,Love At First Sight Picture Frame  Ultrasound Picture Frame  New Baby Gift  Sonogram Frame,1,33.76,NOVE2024,8.44,0.00,5.99,0,33.76,USD,226797672,12/07/2024,12/10/2024,RI,United States,"Color:31,Bow Color:White,Personalization:🖤 love at first sight 🖤",online,listing,,od79e5e0d7b75,b092de2dd3036
12/07/24,Aunt Christmas Gift  Gift For Aunt Aunt Picture Frame  Personalized Picture Frame Gift For Aunt From Niece  Nephew,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1184923801,12/07/2024,12/10/2024,WA,United States,"Color:37,Personalization:I love my Aunt Leslie
(heart symbol) Elsie

Will this be in white ink?
Thank you!",online,listing,,od832a55ea42b,bd425edc67c63
12/07/24,Grandpa Gift Christmas Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,805343785,12/07/2024,12/10/2024,IL,United States,"Color:12,Personalization:Top: DADDY’S LITTLE GIRL bottom: heart ELLA",online,listing,,oe2b1e502a66b,bec8aa0f404dc
12/07/24,Aunt First Christmas As Aunt Auntie Gift Custom Personalized Picture Frame For Aunt Christmas Gift For Sister New Aunt From Niece and Nephew,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1814909903,12/07/2024,12/10/2024,NC,United States,"Color:As Shown,Personalization:Jhett & Layla",online,listing,,oe6ea2b63a51c,baa7828ed1f25
12/07/24,Will You Be My Godmother? Godmother Proposal Gift I Love My Godmother Personalized Keepsake For Godmother Gift,1,33.76,NOVE2024,16.88,8.99,0,0,33.76,USD,506350688,12/07/2024,12/10/2024,WI,United States,"Color:as shown,bow color:natural/tan burlap,Personalization:Will you be my Godmother?",online,listing,,of982403bedc2,b8e45bbcb3dc6
12/07/24,Will You Be My Godmother? Godmother Proposal Gift I Love My Godmother Personalized Keepsake For Godmother Gift,1,33.76,NOVE2024,0,0,0,0,33.76,USD,506350688,12/07/2024,12/10/2024,WI,United States,"Color:as shown,bow color:white,Personalization:Will you be my Ninos?",online,listing,,of982403bedc2,b8e45bbcb3dc6
12/07/24,Grandpa Gift Christmas Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,805343785,12/07/2024,12/10/2024,NY,United States,"Color:19,Personalization:I love my grandpa
(Heart shape) Max",online,listing,,ofa22c6426f48,b0c4e95ec72c6
12/07/24,Great Grandkids Make Life Grand   Personalized Picture Frame  Gift For Great Grandparents   Gift,1,60.00,NOVE2024,15.00,6.70,0,0,60,USD,483113112,12/07/2024,12/09/2024,IL,United States,"Color:16,Flowers:F14",online,listing,,ofb456b3e4997,b41c2320b4c0a
12/07/25,Auntie's Bestie Picture Frame Aunt Picture Frame Gift For Aunt New Auntie Picture Frame New Aunt Gift  Birthday Gift for Aunt,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1576229399,12/07/2025,12/08/2025,NY,United States,"Color:3,Personalization:Keep stock “Auntie’s Bestie” wording.  
Baby’s name is Olivia for bottom customization",online,listing,18291845080_3_332E13547E,o001b2fd5963d,b50ea035f3a89
12/07/25,Personalized Picture Frame Gift For Uncle: Custom Photo Frame (4x6),1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1525901435,12/07/2025,12/08/2025,NY,United States,"Color:15,Personalization:I love my uncle Kevin 
keep the heart, Eva",online,listing,16806586257_15_2BABE,o01fbb38b3024,b80262a568ceb
12/07/25,Personalized Grandma Photo Frame: Sentimental Keepsake Gift,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1796129634,12/07/2025,12/08/2025,NY,United States,"Color:21,Personalization:Grandmas Boy

Brody",online,listing,22938077732_21_F7772,o0f3a193bc80a,b908d69ac652c
12/07/25,Personalized Picture Frame Gift For Uncle: Custom Photo Frame (4x6),1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1525901435,12/07/2025,12/08/2025,KY,United States,"Color:31,Personalization:Top- I LOVE MY UNCLE JAY

Bottom- LUCA 

(with a heart in front of the name Luca) 

(black)",online,listing,16806586257_31_3A902,o370dfd649329,b9e491d0f999c
12/07/25,Auntie's Bestie Picture Frame Aunt Picture Frame Gift For Aunt New Auntie Picture Frame New Aunt Gift  Birthday Gift for Aunt,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1576229399,12/07/2025,12/08/2025,FL,United States,"Color:17,Personalization:Landscape view. White text. On the top, “Auntie’s Besties”. On the bottom, (heart) “Silas & Kellan”.",online,listing,18291845080_17_6FA508A818,o3734d39e4931,b0f5773df97a4
12/07/25,"Personalized Grandpa Picture Frame: Custom Christmas Gift, 4x6 Photo",1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,807142979,12/07/2025,12/08/2025,MO,United States,"Color:17,Personalization:Grandpa’s Buddy (top)
(heart) Milo (bottom)",online,listing,4518909004_17_1A7EA,o511239a15a8f,bd09477da1001
12/07/25,"Tiny Jesus Figurine with Inspirational Card – Pocket Hug Blessing, Christian Novelty Gift Idea",3,3.55,30OFFDECEMBER,3.20,0.00,5.15,0,10.65,USD,4394187126,12/07/2025,12/08/2025,MD,United States,,online,listing,27554960619_05CE_6A0F,o5b9a7ada2297,bb992f19b10d2
12/07/25,Godmother Gift  Godmothers Are A Blessing  Gift For Godmother  Godmother Picture Frame  Personalized Frame  Baptism Gift |,2,31.95,30OFFDECEMBER,19.17,10.05,0,0,63.9,USD,689488538,12/07/2025,12/08/2025,WI,United States,"Color:24,Personalization:Godmother verbiage please
Name: Camden",online,listing,3427326288_24_27946,o5ec52293923b,b3439bf93ebbf
12/07/25,"Christmas Gift for GG Gigi Grandma – Personalized Picture Frame – Gigi Gift, Grandma Gift, Custom Photo Frame, Holiday Gift for Grandmother",1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1825262795,12/07/2025,12/08/2025,GA,United States,"Color:19,Personalization:Top: We Love You Grandma & Poppy!

Bottom: (heart symbol) Brooks, Liam, & Luca",online,listing,22815391539_19_67EE5,o7ec0df6faa78,bfdefc59481ca
12/07/25,Grandma Mother’s Day Gift For Grandma Mother’s Day Grandma Gift  Mimi Frame Gift for Grandma Mimi Gift Personalized Picture Frame Grandma,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1821059421,12/07/2025,12/08/2025,TN,United States,"Color:4,Personalization:I LOVE MY AUNT ASHWEE
🖤 CHLOE",online,listing,232007431967CC83,o8147c918de02,b74f7ee7487ae
12/07/25,"Tiny Jesus Figurine with Inspirational Card – Pocket Hug Blessing, Christian Novelty Gift Idea",12,3.55,30OFFDECEMBER,12.78,0.00,6.05,0,42.6,USD,4394187126,12/07/2025,12/08/2025,TX,United States,,online,listing,27554960619_05CE_6A0F,o85f011aa0d3b,
12/07/25,Gift for Grandpa Christmas Grandpa Gift  Grandpas Little Girl New Grandpa Personalized Gift Personalized Gift 4x6 Frame,1,31.95,30OFFDECEMBER,19.17,10.05,0,0,31.95,USD,793264800,12/07/2025,12/08/2025,TX,United States,"Color:21,Personalization:top: Tata’s little girl
bottom: (heart) Sailor",online,listing,4518905186_21_2A666,o90e4590e32b9,b69e2515b61ce
12/07/25,Gift for Grandpa Christmas Grandpa Gift  Grandpas Little Girl New Grandpa Personalized Gift Personalized Gift 4x6 Frame,1,31.95,30OFFDECEMBER,0,0,0,0,31.95,USD,793264800,12/07/2025,12/08/2025,TX,United States,"Color:21,Personalization:top: Grandpa’s girl
bottom: (heart) Victoria",online,listing,4518905186_21_2A666,o90e4590e32b9,b69e2515b61ce
12/07/25,Aunt Christmas Gift for Aunt Auntie Custom Personalized Picture Frame  For Sister New Aunt From Niece Nephew,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1814909903,12/07/2025,12/08/2025,IL,United States,"Color:As Shown,Personalization:When God made Titi’s he gave me the best ♥️ Evie",online,listing,23052076924_AsShown_A8E09,ob0c2d2977485,b8eef89ab4fa7
12/07/25,Great Grandpa Christmas  Personalized Gift Birthday Gift Great Grandpa I Love My Grandpa Grandpa Personalized Gift 4x6 Picture Frame,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,898693242,12/07/2025,12/08/2025,AZ,United States,"Color:21,Personalization:GREAT GRANDPA’S LITTLE GIRL
❤️ BRIELLE",online,listing,5659465840_21_F6BCB,ob525d27f22c4,bd3235c42825f
12/07/25,Personalized Pet Memorial Frame: Rainbow Bridge Dog Loss Gift,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1764018510,12/07/2025,12/08/2025,CA,United States,"Color:As Shown,Personalization:Phoebe     2025",online,listing,21755568441_AsShown_31280,oce63922fd35d,b880964f1765e
12/07/25,Personalized Grandpa Picture Frame: Custom Christmas Gift for Grandfather,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,805343785,12/07/2025,12/08/2025,AK,United States,"Color:24,Personalization:I love my Grandpa on top please 

Patrick on the bottom",online,listing,4276173255_24_4171A,od5a5e56a1989,
12/07/25,Personalized Aunt & Uncle Picture Frame: Handmade Clip Photo Display,1,58.95,30OFFDECEMBER,17.69,5.70,0,0,58.95,USD,482116852,12/07/2025,12/08/2025,FL,United States,"Color:7,Flowers:None,Personalization:Names: Scarlett & Beau",online,listing,5520483228_7None_817DC,od74fcf4ab7c4,b46fee470a454
12/07/25,"Grandma Gift Picture Frame, Personalized Grandma Frame, I’ll Love You Forever, Mother’s Day Gift, Mimi Gift, Custom Photo Frame",1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,4296116090,12/07/2025,12/08/2025,NY,United States,"Color:31,Personalization:Similar to the example photo shown: “I’ll love you forever, I’ll like you for always, as long as I’m living, your baby I’ll be.” with a heart and the name “Grace” please",online,listing,25144540164_31_3BE10,oe05352332117,b90cf451ed393
12/07/25,Great Aunt Gift Birthday Gift for Great Aunt Picture Frame For Aunt  Nana Great Aunt  Only The Best Aunts Get Promoted To Great Aunt,1,33.95,30OFFDECEMBER,10.19,0.00,6.55,0,33.95,USD,644340336,12/07/2025,12/08/2025,MI,United States,"Color:21,Bow Color:Cameo pink,Personalization:Only the best aunts get promoted to great aunt",online,listing,2987396796_21Cameopink_1E7F9,oe32948918906,b32a24a1c58f1
12/07/25,Personalized Grandpa Picture Frame: Custom Christmas Gift for Grandfather,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,805343785,12/07/2025,12/08/2025,FL,United States,"Color:20,Personalization:I love my Granny and Dada 
❤️ Naeem",online,listing,4276173255_20_04B58,oe6b019812ce5,
12/07/25,Aunt Christmas Gift for Aunt Auntie Custom Personalized Picture Frame  For Sister New Aunt From Niece Nephew,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,1814909903,12/07/2025,12/08/2025,MI,United States,"Color:4,Personalization:WHEN GOD MAKE AUNTS
HE GAVE ME THE BEST
(heart) TAYTUM

(same wording as first example photo, just different name)",online,listing,23052076924157AC,oe9797087a42b,bb98c74dc97db
